complexity,loss,equation,score,sympy_format,lambda_format,simulation
13,3.755637,((VBs * sqrt(P_dyn)) * -0.0011847457) + square(-0.55221164 + (DST * 0.017966116)),0.0019441702229642,((VBs * sqrt(P_dyn)) * -0.0011847457) + square(-0.55221164 + (DST * 0.017966116)),PySRFunction(X=>((VBs * sqrt(P_dyn)) * -0.0011847457) + square(-0.55221164 + (DST * 0.017966116))),39
13,3.7556376,square((DST * 0.0179867) + -0.5490976) + ((VBs * sqrt(P_dyn)) * -0.0011839502),0.0019450734595656,square((DST * 0.0179867) + -0.5490976) + ((VBs * sqrt(P_dyn)) * -0.0011839502),PySRFunction(X=>square((DST * 0.0179867) + -0.5490976) + ((VBs * sqrt(P_dyn)) * -0.0011839502)),34
13,3.7556381,(((sqrt(P_dyn) * -3.651397) * VBs) + square(DST + -30.477509)) * 0.0003243125,0.0019425220078538,(((sqrt(P_dyn) * -3.651397) * VBs) + square(DST + -30.477509)) * 0.0003243125,PySRFunction(X=>(((sqrt(P_dyn) * -3.651397) * VBs) + square(DST + -30.477509)) * 0.0003243125),72
13,3.7556386,((sqrt(P_dyn) * VBs) * -0.0011805772) + square((DST * -0.018002873) + 0.55005693),0.0019328218429408,((sqrt(P_dyn) * VBs) * -0.0011805772) + square((DST * -0.018002873) + 0.55005693),PySRFunction(X=>((sqrt(P_dyn) * VBs) * -0.0011805772) + square((DST * -0.018002873) + 0.55005693)),2
13,3.755639,square((DST * -0.018018188) + 0.5486564) + (sqrt(P_dyn) * (VBs * -0.0011837237)),0.001940076643977,square((DST * -0.018018188) + 0.5486564) + (sqrt(P_dyn) * (VBs * -0.0011837237)),PySRFunction(X=>square((DST * -0.018018188) + 0.5486564) + (sqrt(P_dyn) * (VBs * -0.0011837237))),47
13,3.7556417,square(0.54870546 - (DST * 0.017970994)) + (sqrt(P_dyn) * (VBs * -0.0011783234)),0.0019332188769045,square(0.54870546 - (DST * 0.017970994)) + (sqrt(P_dyn) * (VBs * -0.0011783234)),PySRFunction(X=>square(0.54870546 - (DST * 0.017970994)) + (sqrt(P_dyn) * (VBs * -0.0011783234))),52
13,3.7556465,((VBs * -0.0011784154) * sqrt(P_dyn)) + square((DST * -0.017925814) + 0.5521374),0.0019319408005286,((VBs * -0.0011784154) * sqrt(P_dyn)) + square((DST * -0.017925814) + 0.5521374),PySRFunction(X=>((VBs * -0.0011784154) * sqrt(P_dyn)) + square((DST * -0.017925814) + 0.5521374)),86
13,3.7556503,(sqrt(P_dyn) * (VBs * -0.0011755119)) + square((DST * 0.017960368) + -0.5497505),0.0020105982157,(sqrt(P_dyn) * (VBs * -0.0011755119)) + square((DST * 0.017960368) + -0.5497505),PySRFunction(X=>(sqrt(P_dyn) * (VBs * -0.0011755119)) + square((DST * 0.017960368) + -0.5497505)),40
13,3.755653,square((DST * -0.0180299) + 0.54562294) + ((sqrt(P_dyn) * -0.0011798079) * VBs),0.0019539680059438,square((DST * -0.0180299) + 0.54562294) + ((sqrt(P_dyn) * -0.0011798079) * VBs),PySRFunction(X=>square((DST * -0.0180299) + 0.54562294) + ((sqrt(P_dyn) * -0.0011798079) * VBs)),81
13,3.755657,square(-0.55425143 - (DST * -0.017911168)) + (sqrt(P_dyn) * (VBs * -0.0011787529)),0.0019281883071116,square(-0.55425143 - (DST * -0.017911168)) + (sqrt(P_dyn) * (VBs * -0.0011787529)),PySRFunction(X=>square(-0.55425143 - (DST * -0.017911168)) + (sqrt(P_dyn) * (VBs * -0.0011787529))),53
13,3.7556617,square((DST * -0.01791473) + 0.5533048) - ((sqrt(P_dyn) * 0.0011818749) * VBs),0.0019332085918916,square((DST * -0.01791473) + 0.5533048) - ((sqrt(P_dyn) * 0.0011818749) * VBs),PySRFunction(X=>square((DST * -0.01791473) + 0.5533048) - ((sqrt(P_dyn) * 0.0011818749) * VBs)),22
13,3.7556634,square(0.55601394 - (DST * 0.017921237)) + ((VBs * sqrt(P_dyn)) * -0.0011844181),0.0019317460899751,square(0.55601394 - (DST * 0.017921237)) + ((VBs * sqrt(P_dyn)) * -0.0011844181),PySRFunction(X=>square(0.55601394 - (DST * 0.017921237)) + ((VBs * sqrt(P_dyn)) * -0.0011844181)),3
13,3.755718,(sqrt(P_dyn) * (VBs * -0.0011841537)) + square(-0.54382265 - (DST * -0.018141115)),0.0019191747047173,(sqrt(P_dyn) * (VBs * -0.0011841537)) + square(-0.54382265 - (DST * -0.018141115)),PySRFunction(X=>(sqrt(P_dyn) * (VBs * -0.0011841537)) + square(-0.54382265 - (DST * -0.018141115))),77
13,3.755775,((sqrt(P_dyn) * -0.001182114) * VBs) - (square(DST + -29.52284) * -0.00033179286),0.0019050078116628,((sqrt(P_dyn) * -0.001182114) * VBs) - (square(DST + -29.52284) * -0.00033179286),PySRFunction(X=>((sqrt(P_dyn) * -0.001182114) * VBs) - (square(DST + -29.52284) * -0.00033179286)),73
13,3.7557917,((sqrt(P_dyn) * VBs) * -0.0011884378) + square((DST * -0.018210776) + 0.5356215),0.0018095644322394,((sqrt(P_dyn) * VBs) * -0.0011884378) + square((DST * -0.018210776) + 0.5356215),PySRFunction(X=>((sqrt(P_dyn) * VBs) * -0.0011884378) + square((DST * -0.018210776) + 0.5356215)),74
13,3.755805,(square((DST * -0.52033037) + 16.368677) - (VBs * sqrt(P_dyn))) * 0.0011936628,0.0018894196687882,(square((DST * -0.52033037) + 16.368677) - (VBs * sqrt(P_dyn))) * 0.0011936628,PySRFunction(X=>(square((DST * -0.52033037) + 16.368677) - (VBs * sqrt(P_dyn))) * 0.0011936628),28
13,3.7558792,((VBs / (0.2824902 / sqrt(P_dyn))) - square(DST + -29.15347)) * -0.0003353348,0.001882951287067,((VBs / (0.2824902 / sqrt(P_dyn))) - square(DST + -29.15347)) * -0.0003353348,PySRFunction(X=>((VBs / (0.2824902 / sqrt(P_dyn))) - square(DST + -29.15347)) * -0.0003353348),24
16,3.7566895,((DST + (((VBs * 0.0514698) + DST) * sqrt(P_dyn + 0.6402043))) * -0.021733923) + -0.21670184,0.0002680498430651,((DST + (((VBs * 0.0514698) + DST) * sqrt(P_dyn + 0.6402043))) * -0.021733923) + -0.21670184,PySRFunction(X=>((DST + (((VBs * 0.0514698) + DST) * sqrt(P_dyn + 0.6402043))) * -0.021733923) + -0.21670184),8
14,3.7568226,(((P_dyn + -33.55075) * DST) - VBs) * ((sqrt(P_dyn) - -0.373369) * 0.0010352208),0.0006433480240652,(((P_dyn + -33.55075) * DST) - VBs) * ((sqrt(P_dyn) - -0.373369) * 0.0010352208),PySRFunction(X=>(((P_dyn + -33.55075) * DST) - VBs) * ((sqrt(P_dyn) - -0.373369) * 0.0010352208)),18
14,3.7568288,((sqrt(P_dyn) - -0.38431516) * (VBs + (DST * (33.5162 - P_dyn)))) * -0.0010300133,0.0006425760273713,((sqrt(P_dyn) - -0.38431516) * (VBs + (DST * (33.5162 - P_dyn)))) * -0.0010300133,PySRFunction(X=>((sqrt(P_dyn) - -0.38431516) * (VBs + (DST * (33.5162 - P_dyn)))) * -0.0010300133),56
14,3.7569706,(((DST - (VBs * -0.052294686)) * (-0.5192315 - sqrt(P_dyn))) - DST) * 0.01873523,0.0007478625689113,(((DST - (VBs * -0.052294686)) * (-0.5192315 - sqrt(P_dyn))) - DST) * 0.01873523,PySRFunction(X=>(((DST - (VBs * -0.052294686)) * (-0.5192315 - sqrt(P_dyn))) - DST) * 0.01873523),36
14,3.756995,(DST + ((sqrt(P_dyn) + 0.577198) * ((VBs * 0.052157506) + DST))) * -0.018367672,0.000746582006586,(DST + ((sqrt(P_dyn) + 0.577198) * ((VBs * 0.052157506) + DST))) * -0.018367672,PySRFunction(X=>(DST + ((sqrt(P_dyn) + 0.577198) * ((VBs * 0.052157506) + DST))) * -0.018367672),75
14,3.7569962,(DST + ((DST - (VBs * -0.052087415)) * (sqrt(P_dyn) + 0.58075774))) * -0.018354056,0.0007538373171032,(DST + ((DST - (VBs * -0.052087415)) * (sqrt(P_dyn) + 0.58075774))) * -0.018354056,PySRFunction(X=>(DST + ((DST - (VBs * -0.052087415)) * (sqrt(P_dyn) + 0.58075774))) * -0.018354056),45
14,3.7570148,(DST - ((sqrt(P_dyn) + 0.57233113) * ((VBs * -0.05174681) - DST))) * -0.018594524,0.0007446778041432875,(DST - ((sqrt(P_dyn) + 0.57233113) * ((VBs * -0.05174681) - DST))) * -0.018594524,PySRFunction(X=>(DST - ((sqrt(P_dyn) + 0.57233113) * ((VBs * -0.05174681) - DST))) * -0.018594524),100
14,3.7570202,(DST + ((DST + (VBs * 0.05215181)) * (sqrt(P_dyn) + 0.5934153))) * -0.018259786,0.0007450886814432,(DST + ((DST + (VBs * 0.05215181)) * (sqrt(P_dyn) + 0.5934153))) * -0.018259786,PySRFunction(X=>(DST + ((DST + (VBs * 0.05215181)) * (sqrt(P_dyn) + 0.5934153))) * -0.018259786),14
14,3.75704,(DST + ((DST - (VBs * -0.052010763)) * (sqrt(P_dyn) + 0.59944147))) * -0.018202338,0.0014291732923181,(DST + ((DST - (VBs * -0.052010763)) * (sqrt(P_dyn) + 0.59944147))) * -0.018202338,PySRFunction(X=>(DST + ((DST - (VBs * -0.052010763)) * (sqrt(P_dyn) + 0.59944147))) * -0.018202338),5
14,3.7570436,(DST + (((VBs * 0.05296224) + DST) * (sqrt(P_dyn) + 0.47654253))) * -0.018830065,0.0007421074070374,(DST + (((VBs * 0.05296224) + DST) * (sqrt(P_dyn) + 0.47654253))) * -0.018830065,PySRFunction(X=>(DST + (((VBs * 0.05296224) + DST) * (sqrt(P_dyn) + 0.47654253))) * -0.018830065),66
14,3.7570524,(DST - ((sqrt(P_dyn) + 0.4749436) * ((VBs * -0.052809052) - DST))) * -0.018934097,0.0007375210933056,(DST - ((sqrt(P_dyn) + 0.4749436) * ((VBs * -0.052809052) - DST))) * -0.018934097,PySRFunction(X=>(DST - ((sqrt(P_dyn) + 0.4749436) * ((VBs * -0.052809052) - DST))) * -0.018934097),11
14,3.757081,(((sqrt(P_dyn) + 0.6139639) * ((VBs * 0.051421378) + DST)) + DST) * -0.018271506,0.0014141408008337,(((sqrt(P_dyn) + 0.6139639) * ((VBs * 0.051421378) + DST)) + DST) * -0.018271506,PySRFunction(X=>(((sqrt(P_dyn) + 0.6139639) * ((VBs * 0.051421378) + DST)) + DST) * -0.018271506),51
14,3.7570882,(((sqrt(P_dyn) + 0.6307715) * ((VBs * 0.05184259) + DST)) + DST) * -0.01804713,0.0007334477541116,(((sqrt(P_dyn) + 0.6307715) * ((VBs * 0.05184259) + DST)) + DST) * -0.01804713,PySRFunction(X=>(((sqrt(P_dyn) + 0.6307715) * ((VBs * 0.05184259) + DST)) + DST) * -0.01804713),65
14,3.757114,(((sqrt(P_dyn) + 0.49653307) * ((VBs * -0.05179752) - DST)) - DST) * 0.01909753,0.001415616787096,(((sqrt(P_dyn) + 0.49653307) * ((VBs * -0.05179752) - DST)) - DST) * 0.01909753,PySRFunction(X=>(((sqrt(P_dyn) + 0.49653307) * ((VBs * -0.05179752) - DST)) - DST) * 0.01909753),32
14,3.7571244,(((sqrt(P_dyn) + 0.477129) * (DST + (VBs * 0.051980782))) + DST) * -0.019134901,0.0014150015668243,(((sqrt(P_dyn) + 0.477129) * (DST + (VBs * 0.051980782))) + DST) * -0.019134901,PySRFunction(X=>(((sqrt(P_dyn) + 0.477129) * (DST + (VBs * 0.051980782))) + DST) * -0.019134901),92
14,3.757143,0.017898606 * (((DST - (VBs * -0.052126747)) * (-0.65324324 - sqrt(P_dyn))) - DST),0.0014052934278382,0.017898606 * (((DST - (VBs * -0.052126747)) * (-0.65324324 - sqrt(P_dyn))) - DST),PySRFunction(X=>0.017898606 * (((DST - (VBs * -0.052126747)) * (-0.65324324 - sqrt(P_dyn))) - DST)),16
14,3.7571645,(DST + ((sqrt(P_dyn) + 0.63397217) * (DST + (VBs * 0.05253864)))) * -0.017946463,0.0007311472599839,(DST + ((sqrt(P_dyn) + 0.63397217) * (DST + (VBs * 0.05253864)))) * -0.017946463,PySRFunction(X=>(DST + ((sqrt(P_dyn) + 0.63397217) * (DST + (VBs * 0.05253864)))) * -0.017946463),37
14,3.7571957,(DST + ((sqrt(P_dyn) + 0.4510506) * ((VBs * 0.05345949) + DST))) * -0.018904923,0.0007188891821937,(DST + ((sqrt(P_dyn) + 0.4510506) * ((VBs * 0.05345949) + DST))) * -0.018904923,PySRFunction(X=>(DST + ((sqrt(P_dyn) + 0.4510506) * ((VBs * 0.05345949) + DST))) * -0.018904923),49
14,3.7572024,(((DST + (VBs * 0.053169306)) * (sqrt(P_dyn) - -0.43765032)) + DST) * -0.01914128,0.0013928591429181,(((DST + (VBs * 0.053169306)) * (sqrt(P_dyn) - -0.43765032)) + DST) * -0.01914128,PySRFunction(X=>(((DST + (VBs * 0.053169306)) * (sqrt(P_dyn) - -0.43765032)) + DST) * -0.01914128),95
14,3.757244,(((sqrt(P_dyn) + 0.6682848) * (DST + (VBs * 0.050961763))) + DST) * -0.018120464,0.0013706772608368,(((sqrt(P_dyn) + 0.6682848) * (DST + (VBs * 0.050961763))) + DST) * -0.018120464,PySRFunction(X=>(((sqrt(P_dyn) + 0.6682848) * (DST + (VBs * 0.050961763))) + DST) * -0.018120464),69
14,3.757255,(((sqrt(P_dyn) + 0.6570368) * ((VBs * 0.052686643) + DST)) + DST) * -0.017827656,0.0007319668141913,(((sqrt(P_dyn) + 0.6570368) * ((VBs * 0.052686643) + DST)) + DST) * -0.017827656,PySRFunction(X=>(((sqrt(P_dyn) + 0.6570368) * ((VBs * 0.052686643) + DST)) + DST) * -0.017827656),1
14,3.7572951,((((VBs * -0.053458642) - DST) * (sqrt(P_dyn) + 0.5678159)) - DST) * 0.018172974,0.0013657681878933,((((VBs * -0.053458642) - DST) * (sqrt(P_dyn) + 0.5678159)) - DST) * 0.018172974,PySRFunction(X=>((((VBs * -0.053458642) - DST) * (sqrt(P_dyn) + 0.5678159)) - DST) * 0.018172974),76
14,3.7575617,(sqrt(P_dyn) + 0.35203117) * ((VBs + ((34.665913 - P_dyn) * DST)) * -0.0010257205),0.0005467046643597,(sqrt(P_dyn) + 0.35203117) * ((VBs + ((34.665913 - P_dyn) * DST)) * -0.0010257205),PySRFunction(X=>(sqrt(P_dyn) + 0.35203117) * ((VBs + ((34.665913 - P_dyn) * DST)) * -0.0010257205)),96
14,3.7580364,(((DST + (VBs * 0.05020229)) * (sqrt(P_dyn) - -0.79293954)) + DST) * -0.017462198,0.0011592952341615,(((DST + (VBs * 0.05020229)) * (sqrt(P_dyn) - -0.79293954)) + DST) * -0.017462198,PySRFunction(X=>(((DST + (VBs * 0.05020229)) * (sqrt(P_dyn) - -0.79293954)) + DST) * -0.017462198),38
14,3.758245,(((sqrt(P_dyn) + 1.8724718) * (VBs + (DST / 0.05093371))) - VBs) * -0.00086200197,0.0006243165452624,(((sqrt(P_dyn) + 1.8724718) * (VBs + (DST / 0.05093371))) - VBs) * -0.00086200197,PySRFunction(X=>(((sqrt(P_dyn) + 1.8724718) * (VBs + (DST / 0.05093371))) - VBs) * -0.00086200197),42
14,3.758704,(DST + (sqrt(P_dyn + 0.767592) * ((VBs * 0.054647934) + DST))) * -0.020581577,0.0005752397009858,(DST + (sqrt(P_dyn + 0.767592) * ((VBs * 0.054647934) + DST))) * -0.020581577,PySRFunction(X=>(DST + (sqrt(P_dyn + 0.767592) * ((VBs * 0.054647934) + DST))) * -0.020581577),8
14,3.7591417,sqrt(P_dyn) * (((DST / ((P_dyn * -0.0011425033) + -0.028706172)) - VBs) * 0.0011953335),0.0005018972155854,sqrt(P_dyn) * (((DST / ((P_dyn * -0.0011425033) + -0.028706172)) - VBs) * 0.0011953335),PySRFunction(X=>sqrt(P_dyn) * (((DST / ((P_dyn * -0.0011425033) + -0.028706172)) - VBs) * 0.0011953335)),99
12,3.7591603,sqrt(P_dyn) * ((VBs * -0.0011957538) - (DST / (P_dyn + 23.876944))),0.002666293839634,sqrt(P_dyn) * ((VBs * -0.0011957538) - (DST / (P_dyn + 23.876944))),PySRFunction(X=>sqrt(P_dyn) * ((VBs * -0.0011957538) - (DST / (P_dyn + 23.876944)))),88
12,3.7591646,sqrt(P_dyn) * ((VBs * -0.0011950164) - (DST / (P_dyn + 23.923273))),0.0026649111901152,sqrt(P_dyn) * ((VBs * -0.0011950164) - (DST / (P_dyn + 23.923273))),PySRFunction(X=>sqrt(P_dyn) * ((VBs * -0.0011950164) - (DST / (P_dyn + 23.923273)))),55
12,3.7591724,sqrt(P_dyn) * ((VBs * -0.001195687) - (DST / (P_dyn + 23.795078))),0.0026628362631731,sqrt(P_dyn) * ((VBs * -0.001195687) - (DST / (P_dyn + 23.795078))),PySRFunction(X=>sqrt(P_dyn) * ((VBs * -0.001195687) - (DST / (P_dyn + 23.795078)))),23
15,3.7603643,((sqrt(P_dyn) + 0.9427825) * (DST - ((VBs + sqrt(epsilon)) * -0.034199707))) * -0.023983289,0.0005782607746554,((sqrt(P_dyn) + 0.9427825) * (DST - ((VBs + sqrt(epsilon)) * -0.034199707))) * -0.023983289,PySRFunction(X=>((sqrt(P_dyn) + 0.9427825) * (DST - ((VBs + sqrt(epsilon)) * -0.034199707))) * -0.023983289),46
15,3.7603972,(sqrt(P_dyn) + 0.98180133) * ((((VBs + square(P_dyn)) * 0.03608553) + DST) * -0.023125125),0.0005589336423526,(sqrt(P_dyn) + 0.98180133) * ((((VBs + square(P_dyn)) * 0.03608553) + DST) * -0.023125125),PySRFunction(X=>(sqrt(P_dyn) + 0.98180133) * ((((VBs + square(P_dyn)) * 0.03608553) + DST) * -0.023125125)),90
15,3.7604108,(((VBs + square(P_dyn)) + (DST / 0.03613551)) * (sqrt(P_dyn) + 0.9681528)) * -0.0008381633,0.0002666019030076,(((VBs + square(P_dyn)) + (DST / 0.03613551)) * (sqrt(P_dyn) + 0.9681528)) * -0.0008381633,PySRFunction(X=>(((VBs + square(P_dyn)) + (DST / 0.03613551)) * (sqrt(P_dyn) + 0.9681528)) * -0.0008381633),10
15,3.76044,(sqrt(P_dyn) + 0.9730212) * ((DST * -0.023404075) + ((VBs + square(P_dyn)) * -0.00084095186)),0.0002601146477259,(sqrt(P_dyn) + 0.9730212) * ((DST * -0.023404075) + ((VBs + square(P_dyn)) * -0.00084095186)),PySRFunction(X=>(sqrt(P_dyn) + 0.9730212) * ((DST * -0.023404075) + ((VBs + square(P_dyn)) * -0.00084095186))),85
15,3.7604756,((-0.9620657 - sqrt(P_dyn)) * 0.023446934) * ((0.036134552 * (square(P_dyn) + VBs)) + DST),0.0005405833343109,((-0.9620657 - sqrt(P_dyn)) * 0.023446934) * ((0.036134552 * (square(P_dyn) + VBs)) + DST),PySRFunction(X=>((-0.9620657 - sqrt(P_dyn)) * 0.023446934) * ((0.036134552 * (square(P_dyn) + VBs)) + DST)),87
15,3.7604814,((((DST / -0.036274727) - VBs) - square(P_dyn)) * (sqrt(P_dyn) + 0.9353047)) * 0.0008509601,0.000528622343397,((((DST / -0.036274727) - VBs) - square(P_dyn)) * (sqrt(P_dyn) + 0.9353047)) * 0.0008509601,PySRFunction(X=>((((DST / -0.036274727) - VBs) - square(P_dyn)) * (sqrt(P_dyn) + 0.9353047)) * 0.0008509601),26
14,3.760757,((VBs * -0.03627252) - DST) / sqrt((1198.7744 - DST) / (P_dyn - -1.6552792)),0.0003298525768092,((VBs * -0.03627252) - DST) / sqrt((1198.7744 - DST) / (P_dyn - -1.6552792)),PySRFunction(X=>((VBs * -0.03627252) - DST) / sqrt((1198.7744 - DST) / (P_dyn - -1.6552792))),62
14,3.7608821,(DST - (VBs / (sqrt(P_dyn) + -28.79907))) * (sqrt(sqrt(P_dyn)) * -0.049033407),0.0004218598872873,(DST - (VBs / (sqrt(P_dyn) + -28.79907))) * (sqrt(sqrt(P_dyn)) * -0.049033407),PySRFunction(X=>(DST - (VBs / (sqrt(P_dyn) + -28.79907))) * (sqrt(sqrt(P_dyn)) * -0.049033407)),20
15,3.7611146,(sqrt(P_dyn) + 0.90754664) * ((-0.0008410883 * (VBs + square(P_dyn))) + (-0.022952326 * DST)),0.0001734025589246,(sqrt(P_dyn) + 0.90754664) * ((-0.0008410883 * (VBs + square(P_dyn))) + (-0.022952326 * DST)),PySRFunction(X=>(sqrt(P_dyn) + 0.90754664) * ((-0.0008410883 * (VBs + square(P_dyn))) + (-0.022952326 * DST))),59
12,3.761659,((VBs + (DST * (34.647724 - P_dyn))) * sqrt(P_dyn)) / -843.8859,0.0020015795593977,((VBs + (DST * (34.647724 - P_dyn))) * sqrt(P_dyn)) / -843.8859,PySRFunction(X=>((VBs + (DST * (34.647724 - P_dyn))) * sqrt(P_dyn)) / -843.8859),29
12,3.7616596,sqrt(P_dyn) * (((DST * (P_dyn + -34.634605)) - VBs) * 0.0011850797),0.0020016057713107,sqrt(P_dyn) * (((DST * (P_dyn + -34.634605)) - VBs) * 0.0011850797),PySRFunction(X=>sqrt(P_dyn) * (((DST * (P_dyn + -34.634605)) - VBs) * 0.0011850797)),18
12,3.76166,((VBs + ((34.630882 - P_dyn) * DST)) * sqrt(P_dyn)) * -0.0011849763,0.0020015524969782,((VBs + ((34.630882 - P_dyn) * DST)) * sqrt(P_dyn)) * -0.0011849763,PySRFunction(X=>((VBs + ((34.630882 - P_dyn) * DST)) * sqrt(P_dyn)) * -0.0011849763),56
12,3.7616675,((((P_dyn + -34.6616) * DST) - VBs) * sqrt(P_dyn)) * 0.0011860073,0.0019998240068416,((((P_dyn + -34.6616) * DST) - VBs) * sqrt(P_dyn)) * 0.0011860073,PySRFunction(X=>((((P_dyn + -34.6616) * DST) - VBs) * sqrt(P_dyn)) * 0.0011860073),31
12,3.7616725,(sqrt(P_dyn) * -0.0011821326) * (VBs + (DST * (34.806244 - P_dyn))),0.0019981764397782,(sqrt(P_dyn) * -0.0011821326) * (VBs + (DST * (34.806244 - P_dyn))),PySRFunction(X=>(sqrt(P_dyn) * -0.0011821326) * (VBs + (DST * (34.806244 - P_dyn)))),96
13,3.7619326,((VBs * -0.036449008) - DST) / ((27.036695 / sqrt(sqrt(P_dyn))) - 4.8571763),0.0002618523833055,((VBs * -0.036449008) - DST) / ((27.036695 / sqrt(sqrt(P_dyn))) - 4.8571763),PySRFunction(X=>((VBs * -0.036449008) - DST) / ((27.036695 / sqrt(sqrt(P_dyn))) - 4.8571763)),6
13,3.7619977,((VBs * -0.03629008) - DST) / (sqrt(709.6584 / sqrt(P_dyn)) + -4.6186013),0.0003530213627342,((VBs * -0.03629008) - DST) / (sqrt(709.6584 / sqrt(P_dyn)) + -4.6186013),PySRFunction(X=>((VBs * -0.03629008) - DST) / (sqrt(709.6584 / sqrt(P_dyn)) + -4.6186013)),62
15,3.762286,((sqrt(sqrt(P_dyn)) + -0.37087014) * -0.068715654) * (DST - ((VBs + P_dyn) * -0.036668908)),1.5681709148093367e-05,((sqrt(sqrt(P_dyn)) + -0.37087014) * -0.068715654) * (DST - ((VBs + P_dyn) * -0.036668908)),PySRFunction(X=>((sqrt(sqrt(P_dyn)) + -0.37087014) * -0.068715654) * (DST - ((VBs + P_dyn) * -0.036668908))),43
15,3.7622955,(((P_dyn + VBs) * -0.0025794073) - (DST * 0.070345014)) * (sqrt(sqrt(P_dyn)) + -0.3936202),1.455207419990304e-05,(((P_dyn + VBs) * -0.0025794073) - (DST * 0.070345014)) * (sqrt(sqrt(P_dyn)) + -0.3936202),PySRFunction(X=>(((P_dyn + VBs) * -0.0025794073) - (DST * 0.070345014)) * (sqrt(sqrt(P_dyn)) + -0.3936202)),84
13,3.7623932,((VBs * -0.0025397046) - (DST * 0.06932749)) * (sqrt(sqrt(P_dyn)) + -0.37782416),0.0001354099579734,((VBs * -0.0025397046) - (DST * 0.06932749)) * (sqrt(sqrt(P_dyn)) + -0.37782416),PySRFunction(X=>((VBs * -0.0025397046) - (DST * 0.06932749)) * (sqrt(sqrt(P_dyn)) + -0.37782416)),67
13,3.762394,(((VBs * 0.036730062) + DST) * (sqrt(sqrt(P_dyn)) + -0.38049242)) * -0.06944668,0.0001382534740114,(((VBs * 0.036730062) + DST) * (sqrt(sqrt(P_dyn)) + -0.38049242)) * -0.06944668,PySRFunction(X=>(((VBs * 0.036730062) + DST) * (sqrt(sqrt(P_dyn)) + -0.38049242)) * -0.06944668),70
13,3.7623947,(((VBs * -0.036675226) - DST) * (sqrt(sqrt(P_dyn)) + -0.37630218)) * 0.069137685,0.0001467840326749,(((VBs * -0.036675226) - DST) * (sqrt(sqrt(P_dyn)) + -0.37630218)) * 0.069137685,PySRFunction(X=>(((VBs * -0.036675226) - DST) * (sqrt(sqrt(P_dyn)) + -0.37630218)) * 0.069137685),13
13,3.7623951,(sqrt(sqrt(P_dyn)) - 0.3849745) * ((VBs * -0.0025641997) + (DST * -0.069724195)),0.0001422131215781,(sqrt(sqrt(P_dyn)) - 0.3849745) * ((VBs * -0.0025641997) + (DST * -0.069724195)),PySRFunction(X=>(sqrt(sqrt(P_dyn)) - 0.3849745) * ((VBs * -0.0025641997) + (DST * -0.069724195))),93
13,3.7623956,((VBs * -0.0025703325) + (DST * -0.07007895)) * (sqrt(sqrt(P_dyn)) + -0.38842067),0.0001638715183991,((VBs * -0.0025703325) + (DST * -0.07007895)) * (sqrt(sqrt(P_dyn)) + -0.38842067),PySRFunction(X=>((VBs * -0.0025703325) + (DST * -0.07007895)) * (sqrt(sqrt(P_dyn)) + -0.38842067)),83
13,3.7623956,((sqrt(sqrt(P_dyn)) + -0.37741053) * ((VBs * 0.03673294) + DST)) * -0.069202185,0.0001230523217631,((sqrt(sqrt(P_dyn)) + -0.37741053) * ((VBs * 0.03673294) + DST)) * -0.069202185,PySRFunction(X=>((sqrt(sqrt(P_dyn)) + -0.37741053) * ((VBs * 0.03673294) + DST)) * -0.069202185),38
13,3.7623963,(sqrt(sqrt(P_dyn)) + -0.37333518) * ((DST * -0.06899287) - (VBs * 0.00252683)),0.0001370043575508,(sqrt(sqrt(P_dyn)) + -0.37333518) * ((DST * -0.06899287) - (VBs * 0.00252683)),PySRFunction(X=>(sqrt(sqrt(P_dyn)) + -0.37333518) * ((DST * -0.06899287) - (VBs * 0.00252683))),54
13,3.7623968,(sqrt(sqrt(P_dyn)) + -0.38161874) * ((VBs * -0.002553351) + (DST * -0.069387585)),0.0001372435157649,(sqrt(sqrt(P_dyn)) + -0.38161874) * ((VBs * -0.002553351) + (DST * -0.069387585)),PySRFunction(X=>(sqrt(sqrt(P_dyn)) + -0.38161874) * ((VBs * -0.002553351) + (DST * -0.069387585))),85
13,3.7623975,((VBs * 0.036553305) + DST) * ((sqrt(sqrt(P_dyn)) - 0.37405655) * -0.069112144),5.278409806118789e-05,((VBs * 0.036553305) + DST) * ((sqrt(sqrt(P_dyn)) - 0.37405655) * -0.069112144),PySRFunction(X=>((VBs * 0.036553305) + DST) * ((sqrt(sqrt(P_dyn)) - 0.37405655) * -0.069112144)),69
13,3.7623975,((DST * -0.06895712) + (VBs * -0.0025281473)) * (sqrt(sqrt(P_dyn)) + -0.3723278),0.0001438341056264,((DST * -0.06895712) + (VBs * -0.0025281473)) * (sqrt(sqrt(P_dyn)) + -0.3723278),PySRFunction(X=>((DST * -0.06895712) + (VBs * -0.0025281473)) * (sqrt(sqrt(P_dyn)) + -0.3723278)),98
13,3.7623978,(0.38877848 - sqrt(sqrt(P_dyn))) * ((VBs * 0.0025702887) + (DST * 0.07013567)),5.493686029897911e-05,(0.38877848 - sqrt(sqrt(P_dyn))) * ((VBs * 0.0025702887) + (DST * 0.07013567)),PySRFunction(X=>(0.38877848 - sqrt(sqrt(P_dyn))) * ((VBs * 0.0025702887) + (DST * 0.07013567))),51
